ECR_ID,Product_Type,Component_Name,Change_Type,Change_Complexity,Supplier_Criticality,Past_Similar_Changes,Team_Experience_Level,BOM_Depth,Urgency,Approval_Time_Days,Parts_Affected,Risk_Score
ECR_2238,Engine,Sensor,Design,7,5,1,5,4,High,20,9,0.3815578217041251
ECR_2239,Engine,Frame,Supplier,2,4,2,2,6,Low,13,10,0.36134182513143864
ECR_2240,Engine,Sensor,Design,4,2,2,2,5,High,8,9,0.3434318627336697
ECR_2241,Display,Valve,Design,5,1,5,5,5,Low,11,11,0.34758280030947303
ECR_2242,PCB,Valve,Process,3,2,3,5,4,Medium,11,10,0.3323813451905799
ECR_2243,Battery,Frame,Supplier,9,4,0,4,6,Medium,23,15,0.40715479406942073
ECR_2244,Engine,Connector,Process,5,1,1,4,7,Medium,9,13,0.3484282342782552
ECR_2245,PCB,Sensor,Supplier,2,2,0,5,2,High,5,5,0.31980508823662307
ECR_2246,PCB,Cell,Process,3,5,2,3,7,Medium,17,11,0.38837246730529
ECR_2247,Battery,Frame,Supplier,9,2,2,4,2,High,17,6,0.36939222607658484
ECR_2248,Display,Cell,Process,7,4,5,5,1,Low,23,5,0.36281683694122424
ECR_2249,Chassis,Frame,Design,2,1,2,2,1,Medium,11,3,0.31297173400720346
ECR_2250,Chassis,Connector,Supplier,9,5,2,4,7,Low,22,22,0.4097770770633247
ECR_2251,PCB,Connector,Supplier,4,1,3,3,6,Medium,8,12,0.3424460734118541
ECR_2252,Battery,Connector,Design,9,5,5,1,7,Low,28,20,0.4144568701538639
ECR_2253,Chassis,Controller,Process,2,1,5,2,1,High,4,2,0.30586166368266626
ECR_2254,PCB,Connector,Supplier,10,4,2,3,3,Medium,21,11,0.3957019012759952
ECR_2255,Display,Valve,Supplier,4,5,1,3,2,High,12,4,0.36901023654430043
ECR_2256,Chassis,Valve,Process,5,3,0,3,4,High,13,10,0.35734200402536354
ECR_2257,PCB,Controller,Design,2,1,1,2,7,Low,7,15,0.3277395858703021
ECR_2258,PCB,Sensor,Process,10,1,1,3,6,Medium,17,17,0.3713705676813708
ECR_2259,Engine,Cell,Process,1,2,1,1,6,High,6,14,0.34629505877367206
ECR_2260,Display,Frame,Process,7,5,2,4,5,Low,21,11,0.39437584537024234
ECR_2261,Engine,Frame,Supplier,10,3,2,2,2,Low,22,8,0.3801175620215136
ECR_2262,Battery,Controller,Design,1,4,1,3,2,Low,14,6,0.3482582093117831
ECR_2263,Engine,Valve,Design,8,2,1,5,2,Medium,18,7,0.35803419737813325
ECR_2264,Engine,Frame,Process,3,3,1,4,7,Medium,10,13,0.3706511377725439
ECR_2265,Chassis,Valve,Supplier,10,5,2,2,1,Low,26,6,0.38715402563336004
ECR_2266,PCB,Sensor,Process,6,3,2,5,3,Medium,14,9,0.36581616433131753
ECR_2267,Display,Cell,Supplier,7,1,1,5,7,Low,14,13,0.363942165050892
ECR_2268,Engine,Sensor,Supplier,10,1,3,3,4,Medium,22,15,0.36116638829366304
ECR_2269,Display,Controller,Supplier,1,2,2,2,1,Medium,12,1,0.3255729880972789
ECR_2270,Engine,Connector,Supplier,6,5,1,3,7,Low,20,16,0.39989973429665787
ECR_2271,Battery,Connector,Design,7,5,1,1,3,Low,23,8,0.38143720514254864
ECR_2272,Engine,Connector,Supplier,6,3,1,5,2,Medium,13,7,0.35712530716502705
ECR_2273,Chassis,Sensor,Supplier,4,2,3,1,3,Low,12,7,0.33457113350347273
ECR_2274,PCB,Frame,Process,1,5,1,3,1,Low,13,2,0.3387218268556849
ECR_2275,Battery,Cell,Process,9,1,5,4,7,Low,15,18,0.3739509293247533
ECR_2276,Engine,Connector,Design,4,3,1,5,2,Low,13,4,0.3377995096133008
ECR_2277,Display,Controller,Process,7,4,3,4,7,Medium,22,17,0.39262774538241046
ECR_2278,Battery,Controller,Supplier,7,1,5,2,1,High,13,4,0.3284412296975201
ECR_2279,Battery,Connector,Process,2,2,1,5,4,Medium,6,9,0.33990160673345854
ECR_2280,Engine,Connector,Design,1,5,0,1,2,Low,17,5,0.3584228048794967
ECR_2281,Battery,Cell,Process,8,1,3,4,3,Low,14,12,0.34305185878918976
ECR_2282,Display,Connector,Process,8,4,2,2,1,Medium,25,7,0.38065794556365873
ECR_2283,Battery,Cell,Design,7,4,0,5,5,Low,17,13,0.3888024995501859
ECR_2284,Display,Controller,Design,8,2,0,2,3,Medium,17,8,0.36121504564841167
ECR_2285,Engine,Connector,Supplier,3,1,2,1,3,High,3,5,0.31738610541322876
ECR_2286,PCB,Sensor,Process,2,3,1,5,2,Low,10,4,0.32679288477408647
ECR_2287,Battery,Sensor,Supplier,7,1,2,2,7,High,13,15,0.36481973003318247
ECR_2288,PCB,Controller,Process,8,4,2,3,6,High,19,16,0.39413671282355944
ECR_2289,Display,Cell,Process,1,2,2,5,3,Low,4,8,0.32352617435077113
ECR_2290,Battery,Sensor,Supplier,10,2,3,5,1,Low,18,7,0.36024349786465937
ECR_2291,Chassis,Cell,Process,9,3,2,5,5,Medium,16,14,0.3814278344185651
ECR_2292,PCB,Sensor,Process,4,2,1,5,4,Medium,11,11,0.3438804843072455
ECR_2293,Battery,Sensor,Process,4,2,2,3,5,Low,13,12,0.349977889932752
ECR_2294,PCB,Cell,Design,3,2,2,1,1,Medium,11,3,0.33785552653185497
ECR_2295,Battery,Frame,Supplier,6,2,2,3,2,High,14,6,0.33365138760595725
ECR_2296,Engine,Sensor,Design,1,2,4,3,1,High,6,3,0.3168767302507121
ECR_2297,PCB,Connector,Supplier,6,4,4,2,6,Low,14,13,0.3854219900546003
ECR_2298,Chassis,Controller,Supplier,2,1,0,4,6,Medium,6,14,0.3351022189048608
ECR_2299,Chassis,Frame,Process,9,5,3,4,6,Low,23,13,0.4118322151606846
ECR_2300,Display,Cell,Supplier,2,2,1,2,3,High,9,7,0.3399147911927685
ECR_2301,Battery,Frame,Design,7,5,3,3,2,Low,22,6,0.38172661528131213
ECR_2302,PCB,Valve,Design,1,5,3,2,7,Low,14,12,0.3675267017053132
ECR_2303,Display,Valve,Design,7,4,2,5,6,Low,25,16,0.3917964184616832
ECR_2304,PCB,Sensor,Supplier,5,2,2,2,7,Low,9,19,0.364201224863165
ECR_2305,Battery,Sensor,Design,8,5,1,2,4,High,19,11,0.391917535325496
ECR_2306,Chassis,Connector,Supplier,4,2,2,5,4,Low,11,11,0.3459351235667148
ECR_2307,Engine,Controller,Design,10,3,0,4,7,Low,22,20,0.3994102926544538
ECR_2308,Chassis,Frame,Design,7,3,1,5,1,Medium,11,5,0.3538644391649016
ECR_2309,Display,Valve,Supplier,6,3,2,1,6,Low,19,14,0.3744896421759451
ECR_2310,Engine,Sensor,Design,5,5,1,2,3,Medium,19,9,0.3691251771542523
ECR_2311,Display,Controller,Process,4,3,2,2,4,Low,14,12,0.3585842999071506
ECR_2312,Battery,Frame,Supplier,7,4,2,4,5,Medium,22,14,0.3843113268715094
ECR_2313,Engine,Sensor,Supplier,5,4,1,3,2,Low,17,5,0.3613227113332172
ECR_2314,Display,Sensor,Supplier,5,5,0,5,5,Medium,16,16,0.3806724442134042
ECR_2315,Battery,Valve,Process,1,2,2,3,7,Low,9,16,0.33940299244501315
ECR_2316,Chassis,Valve,Supplier,2,1,3,1,4,Low,7,11,0.32314165525669747
ECR_2317,Battery,Sensor,Design,5,2,3,5,4,Medium,10,11,0.3498552174415877
ECR_2318,PCB,Cell,Design,3,2,1,1,1,Low,14,4,0.32294512297217554
ECR_2319,Battery,Sensor,Design,2,2,2,1,1,Low,9,1,0.32042927471503374
ECR_2320,Battery,Controller,Supplier,4,2,3,1,6,Low,14,13,0.34423694172457747
ECR_2321,PCB,Sensor,Design,4,1,1,5,7,Low,8,15,0.36001870307668055
ECR_2322,Display,Connector,Supplier,4,3,2,5,2,High,8,6,0.341169137258776
ECR_2323,Display,Connector,Design,4,2,1,4,6,Low,10,9,0.3492063361642598
ECR_2324,Battery,Connector,Process,3,4,4,2,1,High,10,2,0.3507174307942985
ECR_2325,PCB,Cell,Process,7,5,2,3,3,High,19,7,0.37918567241009843
ECR_2326,PCB,Cell,Process,9,5,5,3,2,Low,24,6,0.3910098213495736
ECR_2327,Chassis,Sensor,Process,5,4,2,1,3,Medium,21,7,0.3591850216039881
ECR_2328,Display,Connector,Supplier,4,2,4,5,6,Medium,9,15,0.3534805562647748
ECR_2329,Engine,Cell,Design,2,1,3,5,1,Low,8,4,0.3085429251463404
ECR_2330,Display,Valve,Process,2,3,0,1,2,High,11,4,0.33124822657625225
ECR_2331,Display,Sensor,Supplier,5,5,3,2,6,Medium,23,17,0.3943753497066834
ECR_2332,Chassis,Controller,Process,7,3,1,3,4,Low,17,10,0.3770854032634281
ECR_2333,Engine,Frame,Process,10,1,3,4,6,Low,21,19,0.3711732314911844
ECR_2334,Chassis,Sensor,Supplier,10,5,2,2,7,High,25,22,0.4206536212914447
ECR_2335,Engine,Frame,Supplier,9,3,1,5,5,Medium,21,13,0.3783997330631991
ECR_2336,Battery,Connector,Design,7,1,0,1,4,Low,15,12,0.35052887089126145
ECR_2337,Engine,Frame,Design,5,3,1,3,3,Medium,16,10,0.3591052520010142
ECR_2338,Chassis,Connector,Process,10,2,1,1,4,Low,20,12,0.37556319514089465
ECR_2339,Display,Valve,Process,10,1,4,5,6,Low,16,19,0.3721672732204362
ECR_2340,Engine,Frame,Design,10,3,1,1,4,Low,25,13,0.3837198247263388
ECR_2341,Engine,Sensor,Design,6,2,2,3,5,High,15,12,0.3575918559851616
ECR_2342,PCB,Connector,Supplier,3,2,3,1,7,High,10,16,0.35394569991861674
ECR_2343,Display,Sensor,Design,5,1,3,3,6,High,6,12,0.346736179900696
ECR_2344,Battery,Cell,Design,8,4,1,1,5,Medium,22,16,0.39086510432570654
ECR_2345,Chassis,Connector,Process,1,5,2,1,4,High,13,9,0.35400080100202763
ECR_2346,Battery,Frame,Design,1,1,4,3,5,High,3,10,0.3110607856541233
ECR_2347,Display,Connector,Process,7,2,5,1,4,Medium,18,9,0.3653274648724379
ECR_2348,Engine,Sensor,Design,5,2,1,2,2,Medium,12,6,0.3397086946531024
ECR_2349,Engine,Valve,Supplier,5,1,2,4,4,Medium,12,11,0.340591822851472
ECR_2350,Display,Connector,Design,1,4,3,2,1,Medium,7,2,0.33125435478640375
ECR_2351,Engine,Frame,Design,9,5,2,4,5,High,19,18,0.4028480914156527
ECR_2352,Engine,Cell,Design,1,3,2,2,7,High,6,17,0.34967018103258646
ECR_2353,Engine,Controller,Process,5,1,3,4,5,Medium,12,9,0.35088650454260895
ECR_2354,Chassis,Valve,Supplier,10,5,2,1,3,High,29,12,0.3974906259936273
ECR_2355,Chassis,Cell,Design,9,5,0,3,7,Low,26,15,0.4072762896233953
ECR_2356,PCB,Connector,Process,4,2,4,3,7,High,9,15,0.3633784389829528
ECR_2357,Battery,Sensor,Supplier,8,3,1,5,3,Low,20,7,0.3756755125739315
ECR_2358,Display,Sensor,Process,6,1,0,4,1,Medium,14,6,0.32908722872586454
ECR_2359,Display,Frame,Process,3,2,3,5,5,Medium,9,13,0.35254869138807216
ECR_2360,Display,Sensor,Supplier,4,2,3,5,7,High,7,14,0.361471948567648
ECR_2361,PCB,Valve,Design,2,4,2,4,5,Medium,9,11,0.35937387069721105
ECR_2362,Chassis,Sensor,Process,1,5,3,3,7,High,11,19,0.37454017593869976
ECR_2363,PCB,Frame,Process,8,1,1,4,3,High,13,11,0.35249573497265774
ECR_2364,Display,Controller,Design,1,1,1,1,3,High,3,4,0.3203883986025059
ECR_2365,Battery,Connector,Design,1,1,2,5,4,High,1,7,0.3226013517537641
ECR_2366,Engine,Connector,Supplier,4,2,3,5,6,Low,8,14,0.3563037426758147
ECR_2367,Chassis,Sensor,Supplier,10,4,4,4,5,Low,23,16,0.4003550788022484
ECR_2368,Chassis,Cell,Supplier,10,3,2,5,5,Medium,23,13,0.3935066141328182
ECR_2369,PCB,Connector,Design,6,2,4,3,7,Low,16,14,0.3668131473089716
ECR_2370,Chassis,Controller,Process,9,3,1,5,4,Medium,19,10,0.3724569370524632
ECR_2371,Display,Sensor,Process,1,4,0,4,5,Medium,8,8,0.35592748413964403
ECR_2372,Display,Frame,Supplier,7,5,3,3,7,High,22,19,0.3999400611032883
ECR_2373,PCB,Controller,Design,10,1,6,3,1,High,17,9,0.34253581569098057
ECR_2374,Display,Sensor,Process,5,3,3,5,3,High,10,9,0.3630940626652487
ECR_2375,Battery,Controller,Supplier,8,2,3,4,3,High,16,12,0.3433853519666728
ECR_2376,PCB,Connector,Process,7,3,3,5,6,High,16,17,0.3831215970011229
ECR_2377,Battery,Frame,Process,4,5,4,1,3,High,16,7,0.364625178592896
ECR_2378,Engine,Sensor,Design,4,1,2,1,2,Low,12,5,0.32098705191520005
ECR_2379,Battery,Valve,Design,6,3,1,3,1,Medium,21,4,0.3521600641341599
ECR_2380,Engine,Frame,Process,6,5,5,5,1,Medium,17,5,0.3816385966010044
ECR_2381,Engine,Valve,Supplier,9,2,3,1,4,High,21,12,0.3735056117904931
ECR_2382,Battery,Controller,Design,5,4,3,2,2,Low,16,7,0.3549016961633659
ECR_2383,PCB,Cell,Process,8,2,0,1,5,High,16,14,0.3697725573308983
ECR_2384,Display,Frame,Design,5,1,0,5,6,Low,12,14,0.3485577783333968
ECR_2385,Display,Controller,Design,2,2,2,5,1,Low,8,2,0.3096335908113926
ECR_2386,Engine,Valve,Design,6,2,2,1,2,Medium,17,6,0.3452886725186762
ECR_2387,Engine,Connector,Process,9,2,2,5,2,Medium,17,8,0.3566354207632138
ECR_2388,PCB,Connector,Supplier,3,2,0,5,7,Low,6,13,0.35869634089871205
ECR_2389,Chassis,Cell,Supplier,1,1,0,2,1,Medium,8,2,0.3034587441746654
ECR_2390,Battery,Frame,Supplier,1,5,2,3,7,Low,17,13,0.38273269096148455
ECR_2391,Engine,Frame,Design,3,3,0,5,4,Low,10,11,0.3517623843755292
ECR_2392,Display,Frame,Process,10,4,0,4,2,Low,27,9,0.38606702298357864
ECR_2393,PCB,Controller,Design,5,3,5,3,3,Medium,15,9,0.3648261936323346
ECR_2394,Battery,Cell,Supplier,3,3,1,3,2,High,7,4,0.3415014684846791
ECR_2395,PCB,Frame,Supplier,9,4,2,4,5,Medium,23,12,0.4032190862528499
ECR_2396,Battery,Controller,Process,8,1,1,1,1,High,11,5,0.33434678023548864
ECR_2397,Battery,Connector,Design,3,4,0,2,5,Medium,15,11,0.35491293730210066
ECR_2398,Engine,Valve,Supplier,9,1,0,5,4,Medium,19,12,0.3611220321059848
ECR_2399,PCB,Controller,Process,6,3,0,1,6,High,14,12,0.38100265548754964
ECR_2400,PCB,Connector,Design,7,1,0,4,3,Low,15,10,0.33926641703258026
ECR_2401,Display,Connector,Design,4,5,2,2,1,High,12,4,0.3578032235113223
ECR_2402,Display,Valve,Supplier,4,4,4,2,2,Low,18,6,0.3466191437190353
ECR_2403,Engine,Connector,Supplier,2,5,0,2,3,Low,14,8,0.3598428679197074
ECR_2404,Engine,Cell,Design,5,3,1,4,2,Medium,14,8,0.3499396986768327
ECR_2405,Chassis,Valve,Design,8,4,3,1,4,Medium,22,12,0.38804638803942915
ECR_2406,Display,Connector,Supplier,7,3,1,5,6,Medium,16,14,0.37749274559917206
ECR_2407,Battery,Sensor,Design,7,5,2,2,1,Medium,20,5,0.37367409490208947
ECR_2408,PCB,Controller,Supplier,6,3,1,2,4,Medium,17,10,0.36814101874003036
ECR_2409,Engine,Connector,Design,3,4,4,1,4,High,13,7,0.36107889136483395
ECR_2410,PCB,Cell,Supplier,5,4,3,2,6,High,15,9,0.38202476424051546
ECR_2411,PCB,Frame,Process,1,3,1,2,4,High,10,7,0.3442625708300776
ECR_2412,Chassis,Connector,Supplier,7,4,2,4,4,High,17,11,0.3836651123179997
ECR_2413,Display,Frame,Supplier,9,4,1,3,2,Medium,19,6,0.39055053960251107
ECR_2414,Engine,Sensor,Process,1,3,4,1,7,High,9,11,0.35722451775131897
ECR_2415,PCB,Connector,Design,2,5,0,1,5,High,9,9,0.3722400338323763
ECR_2416,Engine,Valve,Process,3,4,5,1,2,Low,21,4,0.34847911541295945
ECR_2417,Battery,Frame,Supplier,3,4,2,4,6,Medium,10,11,0.3703139792469772
ECR_2418,Chassis,Sensor,Design,8,4,3,4,3,High,21,9,0.37358278467153005
ECR_2419,Battery,Valve,Process,7,4,3,5,6,High,16,14,0.38690785723783433
ECR_2420,Engine,Valve,Design,6,3,1,4,6,High,9,17,0.38064140365178484
ECR_2421,Engine,Valve,Design,10,5,2,1,6,Medium,28,15,0.4072462207396395
ECR_2422,Display,Valve,Process,10,5,0,5,6,High,19,17,0.42198100907351777
ECR_2423,PCB,Connector,Design,4,1,1,3,4,Low,10,9,0.33349887592857913
ECR_2424,PCB,Controller,Process,9,4,0,2,6,Medium,24,15,0.39545621047722934
ECR_2425,Battery,Connector,Supplier,1,4,4,2,3,Low,13,4,0.34361792699455235
ECR_2426,Chassis,Connector,Design,2,1,4,5,6,Medium,3,12,0.33795258460169547
ECR_2427,PCB,Sensor,Supplier,4,5,3,3,2,High,16,6,0.365440561737016
ECR_2428,Display,Sensor,Supplier,3,2,1,2,4,Medium,11,7,0.3495540548762501
ECR_2429,Battery,Controller,Design,1,2,4,5,2,Medium,5,4,0.32217628580836843
ECR_2430,Battery,Sensor,Process,5,5,1,4,4,Medium,18,10,0.38255235828104917
ECR_2431,Display,Cell,Design,7,4,5,1,2,Low,18,8,0.3726980028130976
ECR_2432,Chassis,Controller,Supplier,2,2,0,3,1,Medium,7,2,0.32069129426576287
ECR_2433,Display,Sensor,Supplier,5,3,3,2,5,High,12,12,0.3637754929806185
ECR_2434,Chassis,Controller,Process,6,3,0,1,5,Medium,19,10,0.3705109883434435
ECR_2435,Display,Connector,Design,7,1,4,5,4,Medium,10,11,0.3511445847602624
ECR_2436,Display,Connector,Supplier,1,5,1,2,1,High,14,2,0.3447302225235043
ECR_2437,Engine,Controller,Supplier,7,5,2,1,3,High,21,8,0.39128116518003964
ECR_2438,Battery,Cell,Supplier,4,2,2,4,1,Low,12,3,0.3357660536997607
ECR_2439,Display,Cell,Process,8,4,2,3,7,High,18,15,0.3940804551803433
ECR_2440,Display,Controller,Supplier,4,5,1,5,4,High,11,12,0.37984463914710154
ECR_2441,PCB,Sensor,Supplier,6,2,2,2,1,High,14,4,0.33990440334771066
ECR_2442,Battery,Frame,Design,9,2,3,4,3,Medium,15,9,0.3634755731120157
ECR_2443,PCB,Cell,Design,5,5,1,3,4,Low,17,10,0.38354743936835667
ECR_2444,Battery,Valve,Supplier,4,2,2,3,5,High,7,10,0.35142428976368295
ECR_2445,PCB,Connector,Supplier,8,1,4,4,6,High,11,14,0.36051777295679766
ECR_2446,Display,Controller,Design,9,1,2,2,1,High,8,7,0.3490348073926106
ECR_2447,Display,Valve,Process,4,5,1,3,5,Medium,16,13,0.37956933241364466
ECR_2448,Engine,Controller,Process,3,4,0,5,5,Medium,15,12,0.36895126721869065
ECR_2449,PCB,Connector,Process,8,1,2,1,2,Low,18,6,0.3449278725765753
ECR_2450,Chassis,Connector,Process,5,1,2,5,3,Low,13,6,0.33902071947537676
ECR_2451,Engine,Cell,Process,2,5,2,3,7,Medium,15,17,0.38473603946920865
ECR_2452,PCB,Cell,Process,10,3,2,1,6,High,24,15,0.40097913885792136
ECR_2453,PCB,Valve,Process,9,2,0,4,1,High,13,5,0.35194754740210776
ECR_2454,Engine,Controller,Process,3,1,3,1,5,Low,11,13,0.3441377814962076
ECR_2455,Display,Connector,Design,2,3,1,1,5,High,9,10,0.34929075409377414
ECR_2456,PCB,Valve,Process,1,4,3,1,7,Medium,16,12,0.35901383444951623
ECR_2457,Display,Frame,Process,8,3,5,3,3,Low,19,7,0.37091265786205496
ECR_2458,Engine,Valve,Process,3,5,4,2,6,Medium,15,10,0.3791035733102675
ECR_2459,Display,Sensor,Supplier,7,4,2,3,6,Medium,21,15,0.38708294198528176
ECR_2460,Battery,Valve,Design,1,4,2,2,7,High,13,15,0.365258296868221
ECR_2461,Chassis,Sensor,Design,1,3,5,4,5,Medium,9,9,0.34875947265141777
ECR_2462,PCB,Sensor,Design,9,5,0,4,5,Medium,24,17,0.4066763044977469
ECR_2463,Chassis,Sensor,Process,8,1,2,4,5,High,9,13,0.36666945941490237
ECR_2464,Display,Frame,Process,3,3,4,4,5,Medium,13,11,0.35439388404816075
ECR_2465,PCB,Valve,Supplier,6,1,6,4,2,High,9,7,0.3371260476740535
ECR_2466,Display,Valve,Design,3,3,0,5,2,Medium,13,6,0.34124637330278534
ECR_2467,Battery,Frame,Process,4,1,2,3,7,High,7,16,0.35930020890429626
ECR_2468,Engine,Connector,Design,1,3,1,2,6,High,11,11,0.34492540139941236
ECR_2469,PCB,Cell,Supplier,5,4,1,4,4,Low,16,9,0.36717389715065124
ECR_2470,Battery,Valve,Supplier,1,2,3,5,1,Medium,5,2,0.32540880592784127
ECR_2471,Battery,Cell,Supplier,1,4,3,5,3,Medium,12,7,0.34388999005947096
ECR_2472,PCB,Controller,Design,10,1,4,5,4,Low,20,13,0.35713694972010657
ECR_2473,Display,Controller,Process,7,5,2,3,2,High,21,8,0.38992310070401454
ECR_2474,Battery,Frame,Process,6,4,4,4,2,High,13,9,0.36014494900621485
ECR_2475,Chassis,Controller,Supplier,2,2,4,5,2,Low,7,4,0.32549157243972704
ECR_2476,Battery,Controller,Process,2,1,4,5,4,Low,2,10,0.33038798226312177
ECR_2477,Display,Connector,Supplier,7,4,3,4,2,High,18,7,0.3745044003514564
ECR_2478,Display,Connector,Design,1,3,3,3,4,High,8,10,0.335620863529869
ECR_2479,Chassis,Connector,Supplier,2,5,3,5,2,Low,13,4,0.3669304807568385
ECR_2480,Battery,Controller,Design,8,1,1,2,5,Medium,16,15,0.36263549321279764
ECR_2481,Display,Frame,Supplier,6,4,1,1,5,High,14,15,0.37979019785895546
ECR_2482,PCB,Sensor,Process,2,1,3,1,1,Low,11,1,0.3050110084802263
ECR_2483,Engine,Sensor,Process,7,3,6,1,2,Medium,21,7,0.36240694561429615
ECR_2484,Engine,Cell,Supplier,4,2,0,3,7,Medium,12,19,0.3675038223034953
ECR_2485,Engine,Sensor,Process,2,4,2,5,1,Medium,14,3,0.3385812858332649
ECR_2486,Battery,Sensor,Process,6,1,2,1,4,Medium,17,10,0.33624773149961085
ECR_2487,Chassis,Connector,Process,9,1,0,1,1,Low,15,6,0.3414778030029027
ECR_2488,Display,Connector,Design,9,1,7,4,2,High,13,9,0.34833797725390553
ECR_2489,PCB,Controller,Process,8,2,3,5,4,Medium,18,11,0.35737613296566495
ECR_2490,PCB,Cell,Design,3,1,4,5,7,Medium,4,14,0.3476193053075461
ECR_2491,Battery,Valve,Supplier,3,5,6,4,4,Low,12,11,0.37367333937617114
ECR_2492,Engine,Cell,Process,2,5,2,5,5,Medium,16,12,0.36642143807017413
ECR_2493,Battery,Cell,Process,5,1,1,2,4,Low,14,12,0.34421752750906565
ECR_2494,Chassis,Frame,Process,4,5,2,3,4,Low,17,10,0.3704236001438391
ECR_2495,Chassis,Controller,Supplier,7,4,0,4,1,High,16,6,0.35834369929870347
ECR_2496,Display,Frame,Design,4,5,1,1,7,Medium,16,22,0.3847255961995131
ECR_2497,Display,Cell,Design,9,1,1,5,6,High,15,14,0.36586028024851536
ECR_2498,Chassis,Cell,Process,2,3,5,2,4,Low,8,7,0.3489440629453044
ECR_2499,Chassis,Cell,Supplier,6,4,2,2,3,Medium,20,8,0.37278399301362647
ECR_2500,Chassis,Sensor,Supplier,7,2,2,3,6,Low,19,12,0.3654237147589243
ECR_2501,Battery,Frame,Supplier,4,1,4,2,5,Low,9,10,0.3366342071566706
ECR_2502,Chassis,Cell,Supplier,6,2,1,5,7,Low,13,17,0.3788483314142693
ECR_2503,PCB,Connector,Supplier,7,3,4,5,7,Medium,19,18,0.38909171455172364
ECR_2504,Engine,Controller,Design,4,2,0,2,5,Low,12,10,0.34294654094386134
ECR_2505,Chassis,Controller,Design,8,1,5,5,4,Low,14,12,0.36163265078933204
ECR_2506,Engine,Connector,Design,9,1,0,5,1,Medium,17,7,0.3562818392957393
ECR_2507,Battery,Controller,Process,1,3,0,1,6,High,8,14,0.34987088173933834
ECR_2508,Engine,Sensor,Supplier,7,1,2,4,5,Low,14,11,0.3534839635185857
ECR_2509,Battery,Sensor,Process,9,3,2,5,5,High,16,15,0.38286695351407946
ECR_2510,PCB,Valve,Supplier,10,3,0,5,3,High,14,8,0.37844869748498833
ECR_2511,Battery,Valve,Design,5,1,2,3,4,High,9,9,0.3438419721226857
ECR_2512,Battery,Valve,Process,2,5,5,4,6,High,8,12,0.37183630652562655
ECR_2513,Display,Controller,Design,10,3,2,4,5,High,12,14,0.3938262139377303
ECR_2514,Chassis,Sensor,Supplier,6,1,4,4,7,High,8,14,0.3600025771516802
ECR_2515,Chassis,Sensor,Supplier,7,5,1,2,5,Medium,23,10,0.39205121185096714
ECR_2516,PCB,Sensor,Supplier,2,3,2,1,5,Medium,13,9,0.35179003600674924
ECR_2517,PCB,Connector,Design,2,5,0,1,5,High,10,11,0.36892117787450096
ECR_2518,Chassis,Sensor,Supplier,10,4,1,3,1,Medium,26,8,0.37680747759194877
ECR_2519,Display,Connector,Design,10,4,1,4,2,Medium,23,8,0.3848564139313417
ECR_2520,Chassis,Valve,Process,1,5,0,4,3,High,12,6,0.35492476997980105
ECR_2521,Display,Valve,Supplier,4,3,0,5,7,High,9,19,0.36761429492135683
ECR_2522,PCB,Controller,Supplier,7,1,3,2,1,Low,15,5,0.3309246648158517
ECR_2523,Engine,Valve,Supplier,9,2,2,2,3,Medium,20,10,0.3654493857892096
ECR_2524,PCB,Controller,Process,3,1,1,3,5,High,7,8,0.3360334905844965
ECR_2525,PCB,Cell,Supplier,7,2,4,1,3,Medium,19,11,0.35699976208542034
ECR_2526,Battery,Cell,Design,7,2,2,4,4,Medium,15,11,0.36183991856328523
ECR_2527,Battery,Frame,Design,7,3,4,3,4,Medium,18,10,0.3765974000784945
ECR_2528,Battery,Controller,Supplier,2,5,1,2,2,Low,15,3,0.3495615536985104
ECR_2529,Battery,Frame,Supplier,6,1,3,2,2,High,12,8,0.34293140270148476
ECR_2530,Display,Frame,Process,2,5,0,2,3,Medium,13,6,0.35331089892515766
ECR_2531,Chassis,Cell,Process,6,4,2,4,1,High,11,4,0.36623924912781664
ECR_2532,Engine,Controller,Process,10,3,3,4,1,Medium,29,6,0.37250769204060324
ECR_2533,PCB,Cell,Supplier,3,3,0,4,5,High,12,11,0.352420228695402
ECR_2534,Display,Frame,Process,2,4,4,5,1,High,12,3,0.32789786164682383
ECR_2535,Engine,Controller,Process,6,1,3,1,2,High,12,7,0.3275249162171259
ECR_2536,Display,Frame,Design,2,4,4,2,1,Medium,15,1,0.3368305602975554
ECR_2537,Display,Sensor,Process,5,1,0,2,5,Low,14,9,0.34722909590151524
ECR_2538,PCB,Controller,Design,2,2,0,5,4,High,8,8,0.3323286781523258
ECR_2539,Chassis,Controller,Design,3,3,3,2,1,Low,12,4,0.3348060298076961
ECR_2540,Battery,Frame,Process,3,1,4,2,1,High,5,3,0.3128169425998889
ECR_2541,Chassis,Sensor,Design,6,5,1,4,2,Low,21,6,0.3758423658005196
ECR_2542,PCB,Connector,Supplier,6,5,4,4,3,High,20,7,0.37308056755031954
ECR_2543,PCB,Cell,Supplier,10,3,2,1,4,Low,24,14,0.38367998114223023
ECR_2544,PCB,Frame,Process,3,4,1,2,3,High,11,8,0.35763124269341523
ECR_2545,Engine,Controller,Supplier,3,4,2,3,5,High,15,10,0.37763336339848597
ECR_2546,Chassis,Cell,Design,1,1,1,2,5,Low,4,8,0.3292135188223964
ECR_2547,Chassis,Cell,Supplier,7,4,2,2,3,High,22,9,0.3740740660101025
